CodiMesa,VNULS,Vots nuls,VBLANCS,Vots en blanc,VCS,Vots,VJXC,Vots.1,VERC,Vots.2,VPSC,Vots.3,VCOM,Vots.4,VCUP,Vots.5,VPPC,Vots.6,VPACMA,Vots.7,VRECORTES,Vots.8,VPUMJUST,Vots.9,VDIALEG,Vots.10
2591301001U,0.0,3,0.0,0,0.0,3,0.0,42,0.0,29,0.0,2,0.0,2,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
4300201001A,0.0,4,0.0,1,0.0,125,0.0,63,0.0,86,0.0,85,0.0,31,0.0,16,0.0,10,0.0,4,0.0,1,0.0,0,0.0,0
4300201001B,0.0,6,0.0,1,0.0,156,0.0,35,0.0,32,0.0,59,0.0,20,0.0,2,0.0,19,0.0,3,0.0,2,0.0,0,0.0,0
4300201001C,0.0,4,0.0,2,0.0,161,0.0,22,0.0,43,0.0,84,0.0,27,0.0,6,0.0,12,0.0,7,0.0,1,0.0,0,0.0,0
4300201001D,0.0,6,0.0,0,0.0,61,0.0,107,0.0,61,0.0,31,0.0,12,0.0,14,0.0,7,0.0,7,0.0,0,0.0,0,0.0,0
4300401003A,0.0,4,0.0,3,0.0,114,0.0,120,0.0,165,0.0,54,0.0,37,0.0,18,0.0,17,0.0,2,0.0,0,0.0,0,0.0,0
4300401004A,0.0,3,0.0,7,0.0,63,0.0,83,0.0,193,0.0,33,0.0,18,0.0,13,0.0,15,0.0,1,0.0,0,0.0,0,0.0,0
4300401004B,0.0,6,0.0,1,0.0,69,0.0,89,0.0,206,0.0,37,0.0,11,0.0,28,0.0,11,0.0,2,0.0,0,0.0,0,0.0,0
4300402001B,0.0,4,0.0,1,0.0,77,0.0,68,0.0,164,0.0,21,0.0,18,0.0,17,0.0,27,0.0,2,0.0,0,0.0,0,0.0,0
4300402002U,0.0,2,0.0,3,0.0,69,0.0,72,0.0,162,0.0,35,0.0,22,0.0,15,0.0,25,0.0,1,0.0,0,0.0,0,0.0,0
4300801001U,0.0,0,0.0,0,0.0,55,0.0,77,0.0,40,0.0,20,0.0,5,0.0,8,0.0,15,0.0,0,0.0,0,0.0,0,0.0,0
4300901001A,0.0,2,0.0,3,0.0,86,0.0,162,0.0,147,0.0,46,0.0,24,0.0,49,0.0,7,0.0,6,0.0,1,0.0,0,0.0,0
4300901001B,0.0,3,0.0,4,0.0,97,0.0,162,0.0,185,0.0,46,0.0,29,0.0,41,0.0,12,0.0,6,0.0,1,0.0,0,0.0,0
4301101001A,0.0,2,0.0,1,0.0,82,0.0,186,0.0,144,0.0,26,0.0,16,0.0,29,0.0,12,0.0,1,0.0,0,0.0,0,0.0,0
4301101001B,0.0,1,0.0,1,0.0,72,0.0,164,0.0,119,0.0,28,0.0,15,0.0,41,0.0,14,0.0,1,0.0,1,0.0,0,0.0,0
4301201001A,0.0,3,0.0,5,0.0,92,0.0,78,0.0,97,0.0,48,0.0,19,0.0,17,0.0,9,0.0,1,0.0,0,0.0,0,0.0,0
4301201001B,0.0,1,0.0,5,0.0,77,0.0,85,0.0,115,0.0,36,0.0,25,0.0,15,0.0,10,0.0,5,0.0,0,0.0,0,0.0,0
4301201002A,0.0,5,0.0,6,0.0,97,0.0,86,0.0,87,0.0,61,0.0,26,0.0,17,0.0,13,0.0,1,0.0,0,0.0,0,0.0,0
4301201002B,0.0,3,0.0,0,0.0,107,0.0,75,0.0,86,0.0,44,0.0,19,0.0,17,0.0,26,0.0,4,0.0,0,0.0,0,0.0,0
4301201003A,0.0,1,0.0,3,0.0,129,0.0,131,0.0,111,0.0,81,0.0,31,0.0,23,0.0,13,0.0,1,0.0,1,0.0,0,0.0,0
4301201003B,4.0,4,3.0,4,119.0,119,107.0,107,139.0,139,64.0,64,44.0,44,30.0,30,24.0,24,6.0,6,3.0,3,0.0,0,0.0,0
4301301001A,2.0,1,1.0,1,40.0,78,118.0,144,178.0,226,21.0,54,24.0,20,24.0,20,24.0,20,1.0,2,0.0,0,0.0,0,0.0,0
4301301001B,0.0,4,0.0,4,0.0,90,0.0,163,0.0,223,0.0,41,0.0,12,0.0,34,0.0,12,0.0,3,0.0,0,0.0,0,0.0,0
4301301002A,0.0,0,0.0,2,0.0,43,0.0,99,0.0,167,0.0,25,0.0,22,0.0,17,0.0,17,0.0,1,0.0,0,0.0,0,0.0,0
4301301002B,0.0,2,0.0,1,0.0,40,0.0,118,0.0,178,0.0,21,0.0,24,0.0,24,0.0,24,0.0,1,0.0,0,0.0,0,0.0,0
4301301003B,2.0,1,1.0,1,103.0,103,108.0,108,163.0,163,50.0,50,35.0,35,25.0,25,17.0,17,4.0,4,0.0,0,0.0,0,0.0,0
4301301003C,0.0,0,0.0,2,0.0,94,0.0,123,0.0,143,0.0,37,0.0,20,0.0,18,0.0,23,0.0,3,0.0,0,0.0,0,0.0,0
4301401001U,0.0,4,0.0,2,0.0,72,0.0,97,0.0,141,0.0,44,0.0,22,0.0,9,0.0,22,0.0,2,0.0,2,0.0,0,0.0,0
4301403001A,0.0,3,0.0,2,0.0,58,0.0,70,0.0,136,0.0,32,0.0,13,0.0,14,0.0,11,0.0,0,0.0,0,0.0,0,0.0,0
4301403001B,0.0,3,0.0,3,0.0,52,0.0,60,0.0,121,0.0,21,0.0,15,0.0,10,0.0,7,0.0,1,0.0,0,0.0,0,0.0,0
4301403002A,0.0,0,0.0,3,0.0,112,0.0,108,0.0,223,0.0,42,0.0,31,0.0,20,0.0,12,0.0,0,0.0,1,0.0,0,0.0,0
4301403002B,0.0,7,0.0,5,0.0,81,0.0,127,0.0,204,0.0,49,0.0,22,0.0,11,0.0,18,0.0,3,0.0,0,0.0,0,0.0,0
4301404003C,0.0,2,0.0,3,87.0,87,93.0,93,167.0,167,49.0,49,19.0,19,17.0,17,10.0,10,0.0,0,1.0,1,0.0,0,0.0,0
4301404004A,0.0,5,0.0,0,0.0,75,0.0,118,0.0,175,0.0,34,0.0,34,0.0,20,0.0,8,0.0,4,0.0,1,0.0,0,0.0,0
4301404004B,0.0,3,0.0,4,0.0,99,0.0,145,0.0,203,0.0,54,0.0,40,0.0,13,0.0,12,0.0,1,0.0,3,0.0,0,0.0,0
4301404004C,0.0,4,0.0,7,0.0,94,0.0,155,0.0,223,0.0,49,0.0,34,0.0,18,0.0,16,0.0,1,0.0,1,0.0,0,0.0,0
4301404005A,0.0,3,0.0,3,0.0,77,0.0,104,0.0,233,0.0,45,0.0,25,0.0,16,0.0,13,0.0,2,0.0,3,0.0,0,0.0,0
4301404005B,0.0,2,0.0,2,0.0,71,0.0,98,0.0,185,0.0,41,0.0,16,0.0,14,0.0,19,0.0,4,0.0,3,0.0,0,0.0,0
4301404005C,0.0,2,0.0,6,0.0,84,0.0,85,0.0,240,0.0,40,0.0,38,0.0,19,0.0,11,0.0,3,0.0,1,0.0,0,0.0,0
4301404006B,0.0,2,0.0,6,0.0,94,0.0,138,0.0,259,0.0,47,0.0,28,0.0,23,0.0,23,0.0,3,0.0,1,0.0,0,0.0,0
4301601001C,0.0,3,0.0,0,0.0,89,0.0,98,0.0,107,0.0,65,0.0,25,0.0,21,0.0,19,0.0,5,0.0,0,0.0,0,0.0,0
4301701001U,0.0,0,0.0,1,0.0,0,0.0,44,0.0,41,0.0,4,0.0,2,0.0,13,0.0,2,0.0,3,0.0,0,0.0,0,0.0,0
4301801001U,0.0,6,0.0,0,0.0,30,0.0,148,0.0,103,0.0,11,0.0,20,0.0,11,0.0,10,0.0,0,0.0,0,0.0,0,0.0,0
4302001001B,0.0,0,3.0,3,191.0,191,111.0,111,84.0,84,99.0,99,41.0,41,18.0,18,16.0,16,16.0,7,0.0,0,0.0,0,0.0,0
4302001002A,0.0,1,0.0,2,0.0,120,0.0,78,0.0,75,0.0,64,0.0,19,0.0,12,0.0,11,0.0,7,0.0,0,0.0,0,0.0,0
4302101001U,0.0,1,0.0,1,0.0,44,0.0,121,0.0,57,0.0,24,0.0,8,0.0,22,0.0,4,0.0,1,0.0,0,0.0,0,0.0,0
4302201002U,0.0,7,0.0,4,0.0,92,0.0,99,0.0,182,0.0,73,0.0,25,0.0,15,0.0,37,0.0,0,0.0,0,0.0,0,0.0,0
4302401001C,0.0,6,0.0,2,0.0,148,0.0,35,0.0,60,0.0,61,0.0,33,0.0,10,0.0,23,0.0,2,0.0,2,0.0,0,0.0,0
4302501001U,0.0,6,0.0,5,0.0,71,0.0,90,0.0,184,0.0,70,0.0,21,0.0,20,0.0,27,0.0,0,0.0,1,0.0,0,0.0,0
4302801002B,0.0,12,0.0,3,0.0,223,0.0,46,0.0,89,0.0,66,0.0,27,0.0,21,0.0,14,0.0,13,0.0,2,0.0,0,0.0,0
4303101001A,0.0,0,0.0,0,0.0,108,0.0,250,0.0,177,0.0,36,0.0,17,0.0,32,0.0,18,0.0,2,0.0,0,0.0,0,0.0,0
4303101001B,0.0,1,0.0,2,0.0,77,0.0,260,0.0,163,0.0,43,0.0,19,0.0,20,0.0,15,0.0,1,0.0,1,0.0,0,0.0,0
4303201001U,0.0,2,0.0,2,0.0,49,0.0,144,0.0,123,0.0,50,0.0,20,0.0,20,0.0,16,0.0,0,0.0,0,0.0,0,0.0,0
4303301001U,2.0,2,4.0,4,113.0,113,207.0,207,194.0,194,54.0,54,30.0,30,31.0,31,13.0,13,5.0,5,2.0,2,2.0,0,0.0,0
4303701001C,2.0,2,5.0,5,124.0,124,144.0,144,159.0,159,92.0,92,32.0,32,13.0,14,17.0,17,3.0,3,0.0,0,0.0,0,0.0,0
4303701003A,0.0,4,0.0,1,0.0,167,0.0,80,0.0,118,0.0,96,0.0,40,0.0,16,0.0,19,0.0,10,0.0,0,0.0,0,0.0,0
4303701003B,0.0,3,0.0,7,0.0,137,0.0,82,0.0,116,0.0,95,0.0,46,0.0,11,0.0,12,0.0,10,0.0,0,0.0,0,0.0,0
4303702002A,2.0,2,5.0,3,140.0,140,62.0,62,74.0,74,58.0,58,26.0,26,15.0,15,18.0,18,1.0,1,0.0,0,0.0,0,0.0,0
4303703002B,7.0,3,2.0,3,160.0,160,46.0,46,86.0,86,78.0,78,30.0,30,12.0,12,29.0,29,3.0,3,2.0,2,0.0,0,0.0,0
4303703003B,3.0,3,2.0,2,145.0,143,44.0,44,87.0,87,40.0,72,51.0,51,8.0,8,40.0,40,3.0,3,6.0,6,0.0,0,0.0,0
4303704001U,0.0,7,0.0,2,0.0,228,0.0,49,0.0,102,0.0,74,0.0,46,0.0,20,0.0,26,0.0,7,0.0,2,0.0,0,0.0,0
4303801002A,0.0,2,0.0,0,0.0,179,0.0,62,0.0,101,0.0,45,0.0,24,0.0,8,0.0,23,0.0,7,0.0,1,0.0,0,0.0,0
4303801002C,0.0,4,0.0,2,0.0,228,0.0,64,0.0,105,0.0,52,0.0,22,0.0,21,0.0,16,0.0,4,0.0,1,0.0,0,0.0,0
4303801003A,0.0,3,0.0,1,0.0,166,0.0,71,0.0,109,0.0,62,0.0,23,0.0,12,0.0,18,0.0,2,0.0,0,0.0,0,0.0,0
4303801004A,1.0,2,3.0,1,105.0,105,55.0,55,70.0,70,55.0,55,16.0,16,9.0,9,12.0,12,4.0,4,0.0,0,0.0,0,0.0,0
4303801004B,0.0,2,0.0,0,0.0,126,0.0,45,0.0,50,0.0,39,0.0,18,0.0,8,0.0,16,0.0,1,0.0,0,0.0,0,0.0,0
4303801005A,0.0,3,0.0,1,0.0,203,0.0,85,0.0,109,0.0,54,0.0,21,0.0,21,0.0,14,0.0,6,0.0,1,0.0,0,0.0,0
4303801006B,0.0,3,0.0,1,0.0,216,0.0,39,0.0,64,0.0,66,0.0,32,0.0,9,0.0,22,0.0,3,0.0,1,0.0,0,0.0,0
4303802001A,0.0,1,0.0,4,0.0,87,0.0,160,0.0,113,0.0,42,0.0,20,0.0,15,0.0,31,0.0,3,0.0,0,0.0,0,0.0,0
4303802001B,0.0,4,0.0,1,0.0,108,0.0,169,0.0,143,0.0,32,0.0,26,0.0,24,0.0,26,0.0,3,0.0,0,0.0,0,0.0,0
4303802002A,2.0,2,0.0,0,89.0,89,83.0,83,88.0,88,46.0,46,22.0,22,9.0,9,22.0,24,8.0,8,1.0,1,0.0,0,0.0,0
4303802003A,0.0,3,0.0,1,0.0,130,0.0,88,0.0,108,0.0,29,0.0,20,0.0,15,0.0,15,0.0,1,0.0,2,0.0,0,0.0,0
4303802003C,0.0,0,0.0,1,0.0,138,0.0,108,0.0,82,0.0,50,0.0,26,0.0,12,0.0,20,0.0,3,0.0,0,0.0,0,0.0,0
4303802004A,0.0,1,0.0,0,0.0,129,0.0,49,0.0,51,0.0,49,0.0,28,0.0,9,0.0,20,0.0,0,0.0,0,0.0,0,0.0,0
4303802005A,0.0,0,0.0,2,0.0,167,0.0,78,0.0,109,0.0,78,0.0,25,0.0,24,0.0,30,0.0,7,0.0,2,0.0,0,0.0,0
4303802006A,0.0,0,0.0,0,0.0,178,0.0,110,0.0,123,0.0,44,0.0,25,0.0,9,0.0,23,0.0,2,0.0,1,0.0,0,0.0,0
4303802006C,0.0,1,0.0,2,0.0,177,0.0,115,0.0,102,0.0,29,0.0,35,0.0,9,0.0,23,0.0,2,0.0,3,0.0,0,0.0,0
4303802008A,1.0,0,1.0,1,134.0,134,47.0,47,64.0,64,57.0,57,12.0,12,17.0,17,24.0,24,1.0,1,0.0,0,0.0,0,0.0,0
4303802009A,0.0,0,0.0,2,0.0,168,0.0,98,0.0,86,0.0,50,0.0,28,0.0,18,0.0,13,0.0,4,0.0,0,0.0,0,0.0,0
4303802009B,0.0,2,0.0,1,0.0,161,0.0,76,0.0,75,0.0,54,0.0,19,0.0,18,0.0,23,0.0,5,0.0,1,0.0,0,0.0,0
4303802009C,0.0,0,0.0,1,0.0,155,0.0,97,0.0,74,0.0,55,0.0,31,0.0,13,0.0,15,0.0,0,0.0,2,0.0,0,0.0,0
4304001001U,0.0,1,0.0,2,0.0,12,0.0,107,0.0,109,0.0,10,0.0,13,0.0,34,0.0,13,0.0,1,0.0,0,0.0,0,0.0,0
4304101001U,0.0,0,0.0,1,0.0,33,0.0,24,0.0,49,0.0,25,0.0,9,0.0,4,0.0,21,0.0,0,0.0,1,0.0,0,0.0,0
4304201002A,0.0,0,0.0,4,0.0,145,0.0,172,0.0,169,0.0,50,0.0,21,0.0,18,0.0,17,0.0,4,0.0,0,0.0,0,0.0,0
4304201002B,0.0,0,0.0,7,0.0,131,0.0,191,0.0,153,0.0,59,0.0,24,0.0,30,0.0,14,0.0,2,0.0,1,0.0,0,0.0,0
4304301001A,0.0,1,0.0,3,0.0,94,0.0,124,0.0,130,0.0,57,0.0,22,0.0,29,0.0,10,0.0,3,0.0,0,0.0,0,0.0,0
4304301001B,0.0,1,0.0,3,0.0,127,0.0,120,0.0,122,0.0,55,0.0,30,0.0,27,0.0,13,0.0,7,0.0,3,0.0,0,0.0,0
4304301001C,0.0,3,0.0,2,0.0,107,0.0,112,0.0,129,0.0,56,0.0,34,0.0,36,0.0,14,0.0,4,0.0,2,0.0,0,0.0,0
4304301002A,0.0,2,0.0,2,0.0,242,0.0,65,0.0,104,0.0,96,0.0,47,0.0,22,0.0,17,0.0,7,0.0,0,0.0,0,0.0,0
4304301002B,0.0,0,3.0,3,232.0,232,71.0,71,95.0,95,80.0,80,49.0,49,21.0,21,14.0,14,9.0,9,0.0,1,1.0,0,0.0,0
4304402001A,0.0,2,0.0,4,0.0,95,0.0,66,0.0,113,0.0,63,0.0,25,0.0,24,0.0,39,0.0,3,0.0,1,0.0,0,0.0,0
4304402001B,0.0,1,0.0,2,0.0,97,0.0,60,0.0,79,0.0,83,0.0,22,0.0,11,0.0,22,0.0,5,0.0,2,0.0,0,0.0,0
4304402001C,0.0,0,0.0,4,0.0,113,0.0,76,0.0,105,0.0,58,0.0,24,0.0,11,0.0,40,0.0,7,0.0,1,0.0,0,0.0,0
4304402002A,4.0,1,1.0,4,92.0,92,45.0,45,84.0,84,42.0,42,22.0,22,18.0,18,28.0,28,1.0,1,0.0,0,0.0,0,0.0,0
4304701001A,0.0,5,0.0,2,0.0,191,0.0,73,0.0,117,0.0,90,0.0,36,0.0,8,0.0,20,0.0,5,0.0,1,0.0,0,0.0,0
4304701001B,0.0,1,0.0,4,0.0,233,0.0,63,0.0,111,0.0,94,0.0,29,0.0,13,0.0,29,0.0,8,0.0,2,0.0,0,0.0,0
4304701002A,0.0,5,0.0,2,0.0,171,0.0,3,0.0,14,0.0,78,0.0,5,0.0,1,0.0,26,0.0,1,0.0,1,0.0,0,0.0,0
4304701002B,0.0,2,0.0,1,0.0,123,0.0,6,0.0,17,0.0,69,0.0,7,0.0,4,0.0,19,0.0,0,0.0,0,0.0,0,0.0,0
4304702001A,0.0,1,0.0,5,0.0,148,0.0,86,0.0,94,0.0,82,0.0,31,0.0,13,0.0,22,0.0,5,0.0,1,0.0,0,0.0,0
4304702001B,0.0,0,3.0,4,174.0,174,43.0,43,84.0,84,75.0,75,25.0,25,16.0,16,27.0,27,3.0,3,0.0,0,0.0,0,0.0,0
4304702001C,0.0,3,0.0,5,0.0,155,0.0,87,0.0,133,0.0,91,0.0,24,0.0,18,0.0,34,0.0,5,0.0,0,0.0,0,0.0,0
4304901001U,0.0,1,0.0,1,0.0,40,0.0,229,0.0,268,0.0,21,0.0,18,0.0,63,0.0,11,0.0,3,0.0,1,0.0,0,0.0,0
4305001002A,6499.0,2,0.0,0,149.0,149,49.0,49,85.0,85,71.0,71,37.0,37,8.0,8,22.0,22,2.0,2,0.0,0,0.0,0,0.0,0
4305001002B,0.0,3,0.0,0,0.0,167,0.0,67,0.0,88,0.0,72,0.0,34,0.0,10,0.0,27,0.0,3,0.0,0,0.0,0,0.0,0
4305101002A,4.0,4,1.0,3,175.0,175,55.0,55,65.0,65,75.0,75,37.0,37,11.0,11,19.0,19,1.0,3,1.0,1,1.0,0,0.0,0
4305101002B,9.0,9,3.0,3,185.0,185,60.0,60,61.0,61,72.0,72,33.0,33,9.0,9,25.0,25,1.0,5,1.0,0,1.0,0,0.0,0
4305101002C,9.0,9,1.0,1,169.0,169,46.0,46,75.0,75,69.0,69,55.0,55,11.0,11,29.0,29,1.0,6,1.0,1,1.0,0,0.0,0
4305101003A,12.0,12,3.0,4,142.0,142,48.0,48,60.0,60,66.0,66,35.0,35,15.0,13,24.0,24,6.0,6,3.0,3,0.0,0,0.0,0
4305101003B,2.0,2,0.0,0,153.0,153,38.0,38,60.0,60,70.0,70,36.0,36,8.0,8,28.0,28,5.0,8,0.0,0,2.0,0,0.0,0
4305101004A,0.0,10,0.0,0,0.0,203,0.0,53,0.0,79,0.0,108,0.0,33,0.0,16,0.0,27,0.0,6,0.0,3,0.0,0,0.0,0
4305101004B,0.0,4,0.0,1,0.0,193,0.0,48,0.0,73,0.0,88,0.0,38,0.0,11,0.0,27,0.0,6,0.0,1,0.0,0,0.0,0
4305101005B,5.0,5,0.0,0,170.0,170,47.0,47,82.0,82,98.0,98,39.0,39,13.0,13,19.0,19,5.0,4,0.0,1,0.0,0,0.0,0
4305101005C,4.0,4,2.0,2,169.0,169,50.0,50,121.0,121,96.0,96,45.0,45,12.0,12,15.0,15,5.0,3,0.0,2,0.0,0,0.0,0
4305201001A,0.0,1,0.0,3,0.0,51,0.0,99,0.0,181,0.0,24,0.0,18,0.0,23,0.0,6,0.0,1,0.0,0,0.0,0,0.0,0
4305201001B,0.0,6,0.0,2,0.0,54,0.0,99,0.0,157,0.0,28,0.0,17,0.0,27,0.0,13,0.0,2,0.0,0,0.0,0,0.0,0
4305301001U,0.0,1,0.0,1,0.0,13,0.0,54,0.0,52,0.0,11,0.0,8,0.0,23,0.0,6,0.0,1,0.0,0,0.0,0,0.0,0
4305402001B,0.0,2,0.0,3,0.0,54,0.0,188,0.0,151,0.0,45,0.0,15,0.0,28,0.0,19,0.0,2,0.0,1,0.0,0,0.0,0
4305502001B,0.0,0,0.0,3,0.0,51,0.0,183,0.0,155,0.0,41,0.0,13,0.0,26,0.0,8,0.0,3,0.0,0,0.0,0,0.0,0
4305701001U,0.0,0,0.0,0,0.0,1,0.0,15,0.0,10,0.0,2,0.0,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
4305801001U,0.0,0,0.0,0,0.0,9,0.0,31,0.0,32,0.0,1,0.0,4,0.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
4306001001A,0.0,0,0.0,2,0.0,21,0.0,147,0.0,123,0.0,30,0.0,18,0.0,35,0.0,18,0.0,1,0.0,0,0.0,0,0.0,0
4306001001B,1.0,1,1.0,2,47.0,21,153.0,102,179.0,119,44.0,23,24.0,12,34.0,23,10.0,16,0.0,0,0.0,0,0.0,0,0.0,0
4306001002A,0.0,0,0.0,0,0.0,43,0.0,117,0.0,160,0.0,36,0.0,18,0.0,41,0.0,16,0.0,0,0.0,0,0.0,0,0.0,0
4306002001A,0.0,3,0.0,3,0.0,43,0.0,97,0.0,134,0.0,30,0.0,17,0.0,26,0.0,8,0.0,0,0.0,0,0.0,0,0.0,0
4306201001U,0.0,0,0.0,8,0.0,38,0.0,63,0.0,57,0.0,34,0.0,13,0.0,8,0.0,14,0.0,2,0.0,0,0.0,0,0.0,0
4306301001U,0.0,3,0.0,1,0.0,75,0.0,117,0.0,110,0.0,33,0.0,17,0.0,22,0.0,39,0.0,0,0.0,0,0.0,0,0.0,0
4306701001U,0.0,1,0.0,2,0.0,31,0.0,141,0.0,241,0.0,23,0.0,17,0.0,16,0.0,7,0.0,0,0.0,0,0.0,0,0.0,0
4306801001U,0.0,1,0.0,5,0.0,79,0.0,43,0.0,104,0.0,82,0.0,12,0.0,15,0.0,47,0.0,0,0.0,0,0.0,0,0.0,0
4307001001U,0.0,0,0.0,0,0.0,13,0.0,53,0.0,85,0.0,15,0.0,4,0.0,38,0.0,4,0.0,1,0.0,1,0.0,0,0.0,0
4307201001U,0.0,0,0.0,0,0.0,15,0.0,24,0.0,29,0.0,4,0.0,0,0.0,3,0.0,5,0.0,0,0.0,0,0.0,0,0.0,0
4307801001A,0.0,5,0.0,1,0.0,70,0.0,120,0.0,114,0.0,29,0.0,11,0.0,5,0.0,19,0.0,0,0.0,0,0.0,0,0.0,0
4307801001B,0.0,3,0.0,3,0.0,59,0.0,107,0.0,81,0.0,30,0.0,7,0.0,14,0.0,9,0.0,1,0.0,0,0.0,0,0.0,0
4308602003B,0.0,0,0.0,3,0.0,59,0.0,195,0.0,162,0.0,35,0.0,20,0.0,40,0.0,9,0.0,2,0.0,1,0.0,0,0.0,0
4308801001A,2.0,2,0.0,0,89.0,89,121.0,121,132.0,132,23.0,23,11.0,11,30.0,30,17.0,17,0.0,4,0.0,2,0.0,0,0.0,0
4308801001B,0.0,0,0.0,0,72.0,72,122.0,122,148.0,148,14.0,14,15.0,15,22.0,22,8.0,8,6.0,6,1.0,1,1.0,0,0.0,0
4309001001B,0.0,1,0.0,2,0.0,168,0.0,37,0.0,59,0.0,61,0.0,29,0.0,13,0.0,23,0.0,4,0.0,0,0.0,0,0.0,0
4309201001B,0.0,1,0.0,0,0.0,81,0.0,165,0.0,133,0.0,25,0.0,19,0.0,15,0.0,17,0.0,1,0.0,0,0.0,0,0.0,0
4309201003B,0.0,4,0.0,2,0.0,74,0.0,152,0.0,98,0.0,26,0.0,11,0.0,24,0.0,17,0.0,4,0.0,1,0.0,0,0.0,0
4309201005A,0.0,2,0.0,1,0.0,218,0.0,32,0.0,37,0.0,83,0.0,22,0.0,6,0.0,33,0.0,4,0.0,1,0.0,0,0.0,0
4309201006A,4.0,4,0.0,0,155.0,155,313.0,19,39.0,39,45.0,45,27.0,27,1.0,1,22.0,22,0.0,0,1.0,1,0.0,0,0.0,0
4309201007A,0.0,0,0.0,1,0.0,145,0.0,34,0.0,39,0.0,29,0.0,17,0.0,7,0.0,13,0.0,3,0.0,0,0.0,0,0.0,0
4309201007B,0.0,0,0.0,1,0.0,155,0.0,32,0.0,39,0.0,36,0.0,22,0.0,7,0.0,24,0.0,4,0.0,0,0.0,0,0.0,0
4309301001A,0.0,7,0.0,4,0.0,73,0.0,141,0.0,132,0.0,47,0.0,23,0.0,14,0.0,20,0.0,2,0.0,0,0.0,0,0.0,0
4309301001B,0.0,2,0.0,5,0.0,71,0.0,150,0.0,161,0.0,44,0.0,19,0.0,21,0.0,23,0.0,4,0.0,0,0.0,0,0.0,0
4309301002A,0.0,5,0.0,3,0.0,80,0.0,160,0.0,148,0.0,33,0.0,15,0.0,20,0.0,8,0.0,1,0.0,0,0.0,0,0.0,0
4309301002B,0.0,4,0.0,4,0.0,80,0.0,117,0.0,116,0.0,52,0.0,15,0.0,19,0.0,22,0.0,2,0.0,1,0.0,0,0.0,0
4309301002C,0.0,2,0.0,3,0.0,74,0.0,161,0.0,114,0.0,61,0.0,19,0.0,18,0.0,14,0.0,6,0.0,2,0.0,0,0.0,0
4309302001A,0.0,0,0.0,4,0.0,36,0.0,125,0.0,134,0.0,36,0.0,9,0.0,23,0.0,12,0.0,4,0.0,0,0.0,0,0.0,0
4309302001B,0.0,2,0.0,2,0.0,63,0.0,162,0.0,99,0.0,50,0.0,8,0.0,15,0.0,17,0.0,5,0.0,2,0.0,0,0.0,0
4309401001A,3.0,5,1.0,2,55.0,93,100.0,131,121.0,188,24.0,61,15.0,19,8.0,17,10.0,7,0.0,2,0.0,0,0.0,0,0.0,0
4309401001B,3.0,5,0.0,5,49.0,54,104.0,164,133.0,175,32.0,55,13.0,21,11.0,18,13.0,10,3.0,3,0.0,0,0.0,0,0.0,0
4309402001A,5.0,3,2.0,0,93.0,49,131.0,104,188.0,133,61.0,32,19.0,13,17.0,11,7.0,13,2.0,3,0.0,0,0.0,0,0.0,0
4309402001B,5.0,3,5.0,1,54.0,55,164.0,100,175.0,121,55.0,24,21.0,15,18.0,8,10.0,10,3.0,0,0.0,0,0.0,0,0.0,0
4309501002B,0.0,0,2.0,2,169.0,169,92.0,92,112.0,112,57.0,57,23.0,23,13.0,13,16.0,16,0.0,7,0.0,1,0.0,0,0.0,0
4309901001U,0.0,0,0.0,0,0.0,14,0.0,139,0.0,65,0.0,17,0.0,3,0.0,13,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0
4310001001A,0.0,2,0.0,2,0.0,134,0.0,95,0.0,117,0.0,70,0.0,38,0.0,18,0.0,21,0.0,2,0.0,2,0.0,0,0.0,0
4310001001B,0.0,2,0.0,3,0.0,155,0.0,133,0.0,115,0.0,61,0.0,49,0.0,23,0.0,21,0.0,5,0.0,2,0.0,0,0.0,0
4310001002A,0.0,2,0.0,3,0.0,162,0.0,71,0.0,105,0.0,77,0.0,44,0.0,20,0.0,20,0.0,7,0.0,2,0.0,0,0.0,0
4310001002B,0.0,2,0.0,3,0.0,201,0.0,89,0.0,109,0.0,75,0.0,51,0.0,21,0.0,19,0.0,10,0.0,1,0.0,0,0.0,0
4310001003A,0.0,0,0.0,1,0.0,118,0.0,34,0.0,74,0.0,48,0.0,27,0.0,10,0.0,11,0.0,1,0.0,1,0.0,0,0.0,0
4310001003B,0.0,0,0.0,0,0.0,149,0.0,47,0.0,75,0.0,70,0.0,36,0.0,12,0.0,14,0.0,7,0.0,0,0.0,0,0.0,0
4310701001U,0.0,3,0.0,0,0.0,37,0.0,81,0.0,150,0.0,26,0.0,14,0.0,17,0.0,4,0.0,3,0.0,0,0.0,0,0.0,0
4310901001C,3.0,3,3.0,1,269.0,201,59.0,85,76.0,102,65.0,69,38.0,28,7.0,15,22.0,13,13.0,5,1.0,0,0.0,0,0.0,0
4310901002U,0.0,0,0.0,3,0.0,269,0.0,59,0.0,76,0.0,65,0.0,38,0.0,7,0.0,22,0.0,13,0.0,1,0.0,0,0.0,0
